"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000005277",227.452179371951,1.11264538165192,0.293596655625767,3.78970727469783,0.000150824914859781,0.00918617887827893
"ENSRNOG00000019147",670.672774973278,1.00168580071437,0.265413176722592,3.77406206083477,0.000160610778117182,0.00953515644073603
"ENSRNOG00000007178",165.653351360214,2.98793478839199,0.79439857349271,3.76125397010096,0.00016906366238391,0.00985559675234394
"ENSRNOG00000002903",162.760442785042,1.06937462818091,0.285743265547923,3.74243160597449,0.000182248144429193,0.0103135397288965
"ENSRNOG00000037331",151.669254072218,1.22260845088089,0.330086455984028,3.70390371587998,0.000212306868347926,0.0114415108082284
"ENSRNOG00000046683",166.257292297451,1.54507896670285,0.418129769171668,3.69521397570833,0.000219701683168848,0.011681610923214
"ENSRNOG00000050697",884.480077642712,1.13813540872803,0.309438705585038,3.67806414706985,0.000235010862749453,0.012226882359282
"ENSRNOG00000054954",58.437168530412,1.22454064306383,0.336372761349108,3.64042747739889,0.000272185767246213,0.0135770189156784
"ENSRNOG00000018126",361.18071419465,1.04556085362672,0.287678190211078,3.63448078166636,0.000278541018258884,0.0137522522127103
"ENSRNOG00000007546",84.0878930501373,1.33705338690786,0.368222515750984,3.63110165651049,0.000282213988096942,0.013792852337445
"ENSRNOG00000018346",178.359977087917,1.00005914818677,0.27539012832152,3.63142700242035,0.000281858385922243,0.013792852337445
"ENSRNOG00000004111",83.3891399543945,1.20518806537524,0.332180962306122,3.62810697220089,0.000285506970159494,0.0138836731167509
"ENSRNOG00000028992",122.955037366416,3.8920078263752,1.08321264088525,3.5930229019433,0.000326863847106969,0.0151342653036083
"ENSRNOG00000059660",69.2017501372184,1.75607453242302,0.488558989491801,3.59439611222727,0.000325144848143415,0.0151342653036083
"ENSRNOG00000048771",280.905269154789,1.24778300782763,0.347568941380539,3.59003023363207,0.00033063960913612,0.0152361880838583
"ENSRNOG00000013304",57.2911791672333,1.3022129983685,0.36444676192949,3.57312270103373,0.000352749366992469,0.0160260827435968
"ENSRNOG00000006033",126.518424871404,1.00564198561909,0.28207729026659,3.56512920507945,0.000363676985025442,0.0161770462015024
"ENSRNOG00000017874",527.625020920694,1.07585994820231,0.304461184015582,3.53365225088019,0.000409859952550573,0.0173104454463404
"ENSRNOG00000020193",65.9281501558004,1.08412799006113,0.307424238912875,3.52648832731882,0.000421109727530004,0.0174896087266431
"ENSRNOG00000010516",189.485435070448,1.10382281180013,0.312998443676822,3.52660798831273,0.000420919474357403,0.0174896087266431
"ENSRNOG00000058909",67.9230568823885,-1.93132195727884,0.548171659178971,-3.52320650828884,0.00042635901446167,0.0176319494997674
"ENSRNOG00000049075",822.0686619479,1.08520448666099,0.308387040202954,3.51896916921932,0.000433227050317214,0.0176919158930707
"ENSRNOG00000016538",335.988628982095,1.00083411123138,0.284247385517406,3.5209967170308,0.000429927939424727,0.0176919158930707
"ENSRNOG00000046452",153.086318003188,1.30184965537405,0.372227505423246,3.49745689506144,0.000469716613242802,0.0186916838517903
"ENSRNOG00000008816",6435.27957501758,2.46650367904833,0.707781668315121,3.48483690587785,0.000492437095702534,0.0192927683202972
"ENSRNOG00000009331",246.287089988049,1.06362916214116,0.31046458946319,3.42592745916767,0.000612703994512975,0.0215790473105449
"ENSRNOG00000012508",88.7248221356376,1.44845075190379,0.425150030681713,3.40691672909267,0.00065701168318482,0.02251183284157
"ENSRNOG00000015421",101.204132267039,1.04817080171701,0.310221682809371,3.37877994930838,0.000728082607120537,0.024046605423568
"ENSRNOG00000020431",120.580986857317,1.09391968571127,0.326616298504749,3.34925014679071,0.000810306021495557,0.0252470861947485
"ENSRNOG00000046663",181.970262585886,1.06440832679358,0.318078466336212,3.34637028106295,0.00081876978988336,0.0253850516856393
"ENSRNOG00000036682",53.9391945850588,1.05712528246596,0.316740888767339,3.3375081019062,0.00084533257315311,0.0260518576764416
"ENSRNOG00000008045",221.729383319349,1.16050665589798,0.349839731775738,3.31725230295429,0.000909074829677793,0.0271515960703457
"ENSRNOG00000001187",131.006605887409,1.23664208716905,0.374557837745304,3.30160515292689,0.00096133293430498,0.0281141176593942
"ENSRNOG00000057058",63.6521555566223,1.40703529157643,0.427377844854532,3.29225136145125,0.000993887372408062,0.0285243580090592
"ENSRNOG00000006151",75.9816127015526,-1.59121667157791,0.485923335477828,-3.27462493648963,0.00105802342798916,0.0290866270245771
"ENSRNOG00000002217",111.374198650486,1.43598650452166,0.439984245003458,3.26372255558917,0.00109958785200259,0.0297226582229861
"ENSRNOG00000047606",228.683132349042,1.07488056961824,0.331809529232694,3.23945057305585,0.00119760221240975,0.0315781923964283
"ENSRNOG00000020851",94.5124935148784,1.00115154031584,0.310418803242942,3.22516397156621,0.00125900537001623,0.0325759223680402
"ENSRNOG00000013166",65.7023302401499,1.71275724894378,0.533427477717322,3.21085305967575,0.00132341587054879,0.0333392876576951
"ENSRNOG00000012164",70.0758107993291,1.06376829247032,0.333671901216604,3.18806674638082,0.00143227470677402,0.0347630827679948
"ENSRNOG00000030537",67.7789553213975,1.01194060561661,0.320015016130012,3.1621660066273,0.00156600262501934,0.0369155950366712
"ENSRNOG00000047714",57.987147655671,1.26555257834809,0.401016967882778,3.15585793047547,0.00160026785875875,0.0372254617048279
"ENSRNOG00000026053",60.6169563590989,1.32476844700135,0.426344861460413,3.10726964660359,0.00188824079646857,0.0403162297197317
"ENSRNOG00000037563",977.654983858249,1.72994711343523,0.555278903307687,3.11545622052319,0.00183660609270515,0.0403162297197317
"ENSRNOG00000010645",2483.73608806938,1.63468808173588,0.530120194725846,3.08361782478644,0.0020450011339683,0.0426432285052521
"ENSRNOG00000014816",56.1001161589072,-1.00744628269389,0.333448742943333,-3.02129278941412,0.00251697847179584,0.0478522606514113
"ENSRNOG00000020991",138.053056804007,1.17172915482342,0.388799328339819,3.01371188017923,0.00258072765102832,0.0487767607011739
"ENSRNOG00000016581",128.399639725702,1.04252649127302,0.346694935005511,3.00704275145079,0.00263802660119149,0.0492822073739963
"ENSRNOG00000050946",59.4902142621294,1.0011421590709,0.333615996476917,3.00088176119627,0.00269199072857091,0.0497144929014898
